"Year","Confession","Gender","Town","District","Governorate"
"1990-1994","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","روم كاثوليك","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1945-1949","روم كاثوليك","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","روم كاثوليك","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1950-1954","روم ارثوذكس","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","روم كاثوليك","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","شيعي","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","روم ارثوذكس","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","روم كاثوليك","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ارمن ارثوذكس","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","روم كاثوليك","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","روم ارثوذكس","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1910-1914","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1910-1914","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1910-1914","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1910-1914","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","روم ارثوذكس","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1945-1949","مسيحي","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1945-1949","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1910-1914","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","سريان ارثوذكس","اناث","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","روم كاثوليك","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","روم ارثوذكس","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","انجيلي (بروتستانت)","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","غير مذكور","اناث","بشري حي مار سابا","بشري","الشمال"
"1970-1974","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1950-1954","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","روم كاثوليك","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1960-1964","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1975-1979","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1920-1924","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1925-1929","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1915-1919","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1910-1914","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1965-1969","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1955-1959","انجيلي (بروتستانت)","اناث","بشري حي مار سابا","بشري","الشمال"
"1930-1934","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1935-1939","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
"1940-1944","ماروني","اناث","بشري حي مار سابا","بشري","الشمال"
