"Year","Confession","Gender","Town","District","Governorate"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1930-1934","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1950-1954","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1945-1949","درزي","ذكر","كوكبا","راشيا","البقاع"
"1950-1954","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1955-1959","درزي","ذكر","كوكبا","راشيا","البقاع"
"1945-1949","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1950-1954","درزي","ذكر","كوكبا","راشيا","البقاع"
"1940-1944","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1935-1939","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1930-1934","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1935-1939","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1955-1959","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1940-1944","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1945-1949","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1930-1934","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1925-1929","درزي","ذكر","كوكبا","راشيا","البقاع"
"1930-1934","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1930-1934","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1955-1959","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1955-1959","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1945-1949","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1930-1934","درزي","ذكر","كوكبا","راشيا","البقاع"
"1925-1929","درزي","ذكر","كوكبا","راشيا","البقاع"
"1935-1939","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1940-1944","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1930-1934","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1940-1944","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1940-1944","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1945-1949","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1945-1949","درزي","ذكر","كوكبا","راشيا","البقاع"
"1950-1954","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1955-1959","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1955-1959","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1955-1959","درزي","ذكر","كوكبا","راشيا","البقاع"
"1945-1949","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1950-1954","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1950-1954","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1955-1959","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1955-1959","درزي","ذكر","كوكبا","راشيا","البقاع"
"1955-1959","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1960-1964","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1965-1969","درزي","ذكر","كوكبا","راشيا","البقاع"
"1970-1974","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1990-1994","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1985-1989","درزي","ذكر","كوكبا","راشيا","البقاع"
"1975-1979","درزي","ذكر","كوكبا","راشيا","البقاع"
"1980-1984","درزي","ذكر","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1920-1924","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1930-1934","درزي","اناث","كوكبا","راشيا","البقاع"
"1920-1924","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1930-1934","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1930-1934","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","سني","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1920-1924","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1940-1944","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1940-1944","درزي","اناث","كوكبا","راشيا","البقاع"
"1940-1944","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1940-1944","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1940-1944","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1930-1934","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1920-1924","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1940-1944","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","سني","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1930-1934","درزي","اناث","كوكبا","راشيا","البقاع"
"1940-1944","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1940-1944","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1935-1939","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1940-1944","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1945-1949","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1950-1954","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
