"Year","Confession","Gender","Town","District","Governorate"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1940-1944","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1930-1934","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1935-1939","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1940-1944","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1930-1934","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1940-1944","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1940-1944","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1940-1944","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1930-1934","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1925-1929","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1940-1944","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1940-1944","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1940-1944","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1920-1924","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1940-1944","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1930-1934","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1920-1924","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1940-1944","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1930-1934","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1930-1934","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1935-1939","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1930-1934","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1935-1939","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1985-1989","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1975-1979","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1950-1954","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1960-1964","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1970-1974","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1965-1969","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1955-1959","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1980-1984","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
"1945-1949","سني","ذكر","كفرشوبا","حاصبيا","النبطية"
